learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes)
100.0,0.071733918,5.643296761264403E-9,100.0,100.0,?,?,?,100.0,304096.0
200.0,0.166078053,1.3592329644082734E-8,200.0,96.0,53.703703703703674,-100.0,-33.33333333333333,200.0,325688.0
300.0,0.223603818,1.8442180699029317E-8,300.0,91.66666666666666,26.122931442080354,-525.0000000000014,-316.66666666666646,300.0,325888.0
400.0,0.255432642,2.1125917328366387E-8,400.0,91.5,20.671955202986478,-749.999999999999,-466.6666666666659,400.0,325928.0
500.0,0.28271259,2.342632854540522E-8,500.0,89.60000000000001,13.7244491637909,-766.6666666666657,-549.9999999999993,500.0,325960.0
600.0,0.30845974,2.5598497350358713E-8,600.0,88.66666666666667,14.572864321608103,-750.0000000000013,-579.9999999999976,600.0,326112.0
700.0,0.333683196,2.773160035319833E-8,700.0,88.28571428571429,20.07352122089791,-583.3333333333337,-272.72727272727207,700.0,326896.0
800.0,0.35912558,2.9888483279622676E-8,800.0,88.5,62.344466273739364,-607.6923076923082,24.590163934426222,800.0,327696.0
900.0,0.384308809,3.20242823208289E-8,900.0,88.55555555555556,69.44708115804461,-267.8571428571432,48.75621890547264,900.0,327832.0
1000.0,0.409506771,3.416180022187531E-8,1000.0,89.0,72.59195399434897,-71.87500000000013,57.19844357976655,1000.0,327904.0
1100.0,0.435002778,3.6324864815430094E-8,1100.0,84.81818181818181,62.9711751662971,-73.95833333333336,48.6153846153846,1100.0,327944.0
1200.0,0.458550284,3.832286352612699E-8,1200.0,83.58333333333333,59.65897843700725,-68.37606837606835,45.12534818941504,1200.0,327984.0
1300.0,0.479737709,4.0120610082938026E-8,1300.0,80.92307692307692,53.785861111031465,-98.40000000000005,40.81145584725536,1300.0,327984.0
1400.0,0.50084654,4.1912124832365663E-8,1400.0,80.07142857142857,52.96084164687633,-92.41379310344834,41.63179916317991,1400.0,328064.0
1500.0,0.522590454,4.375758432591748E-8,1500.0,78.2,49.127756228090206,-82.68156424581011,38.87850467289721,1500.0,328072.0
1600.0,0.543770843,4.5555347571031505E-8,1600.0,76.875,46.75799349584137,-65.9192825112107,37.710437710437716,1600.0,328096.0
1700.0,0.565174551,4.7372198727526186E-8,1700.0,76.94117647058823,47.99803353908341,-63.33333333333327,39.96937212863706,1700.0,328120.0
1800.0,0.586956445,4.9221287396539834E-8,1800.0,77.77777777777779,50.358521787093224,-40.84507042253519,42.857142857142854,1800.0,328144.0
1900.0,0.610957561,5.125886758018492E-8,1900.0,78.63157894736842,53.452054530006954,-34.437086092715255,47.135416666666664,1900.0,328160.0
2000.0,0.632635639,5.309932265635787E-8,2000.0,79.55,55.540385418116045,-22.455089820359262,49.38118811881188,2000.0,328176.0
2100.0,0.65432884,5.494110656201426E-8,2100.0,80.38095238095238,58.282705548805204,-11.051212938005378,53.28798185941045,2100.0,328184.0
2200.0,0.676078496,5.678768357821223E-8,2200.0,81.04545454545455,60.37183264075472,-4.773869346733683,56.3350785340314,2200.0,328184.0
2300.0,0.697036117,5.856705905995022E-8,2300.0,81.47826086956522,61.55551457461127,-4.6683046683046285,58.02955665024632,2300.0,328192.0
2400.0,0.717818452,6.03315521458909E-8,2400.0,81.875,62.566154640506,-0.9280742459396967,59.269662921348306,2400.0,328192.0
2500.0,0.738448655,6.208317138817782E-8,2500.0,82.39999999999999,63.75904376589659,4.139433551198224,60.64400715563506,2500.0,328200.0
2600.0,0.75872296,6.380478270532149E-8,2600.0,82.84615384615385,65.19239635762862,2.8322440087145995,63.38259441707718,2600.0,328240.0
2700.0,0.7792393,6.55470315692967E-8,2700.0,83.22222222222221,66.29471716332195,1.3071895424836684,65.6297420333839,2700.0,328256.0
2800.0,0.803406333,6.759929750902577E-8,2800.0,83.60714285714286,67.27709366002601,0.0,66.78726483357454,2800.0,328256.0
2900.0,0.823829468,6.933375820213721E-8,2900.0,84.13793103448276,68.4391827309807,-0.21786492374728417,66.71490593342982,2900.0,328280.0
3000.0,0.845660384,7.118782166703707E-8,3000.0,84.5,69.18584360103729,-1.307189542483661,66.35311143270621,3000.0,328288.0
3100.0,0.87367231,7.356688602676408E-8,3100.0,85.0,70.13574098167744,-1.307189542483671,66.35311143270621,3100.0,328296.0
3200.0,0.896113304,7.547290173573626E-8,3200.0,85.34375,70.73354893160293,-1.2958963282937859,66.21037463976944,3200.0,328312.0
3300.0,0.917284873,7.727109940459124E-8,3300.0,85.51515151515152,71.0376114457068,-1.0570824524313354,66.36171710063336,3300.0,328312.0
3400.0,0.947601825,7.984605605580533E-8,3400.0,85.76470588235294,71.40244455574212,-1.4675052410901577,66.08269096005607,3400.0,328312.0
3500.0,0.971620871,8.188610290001042E-8,3500.0,85.82857142857144,71.5019272314188,-2.057613168724224,66.30434782608697,3500.0,328312.0
3600.0,0.993296785,8.372713688408126E-8,3600.0,85.88888888888889,71.58532094696953,-3.042596348884371,66.46864686468648,3600.0,328312.0
3700.0,1.01337885,8.54327980218455E-8,3700.0,85.67567567567568,71.10983888983995,-6.639839034205249,66.04740550928892,3700.0,328312.0
3800.0,1.033345649,8.712871041726319E-8,3800.0,85.89473684210527,71.47334940245015,-3.4749034749034706,66.18296529968455,3800.0,328320.0
3900.0,1.053576027,8.884701032172887E-8,3900.0,86.0,71.68535560847764,-2.056074766355182,66.64630421502748,3900.0,328320.0
4000.0,1.073645833,9.055167178343979E-8,4000.0,86.125,71.79958293869686,-3.7383177570093484,66.0965180207697,4000.0,328320.0
4100.0,1.095198689,9.238229849766937E-8,4100.0,86.36585365853658,72.14403088112323,-4.096834264432033,66.0595021250759,4100.0,328320.0
4200.0,1.116140891,9.416105832587925E-8,4200.0,86.59523809523809,72.50915198999976,-2.9250457038391287,66.24700239808152,4200.0,328320.0
4300.0,1.137453041,9.597124028634277E-8,4300.0,86.90697674418605,72.96908008450164,-2.7372262773722325,66.28742514970061,4300.0,328320.0
4400.0,1.15838736,9.774937388497298E-8,4400.0,86.93181818181817,72.98202418247662,-3.0465949820788834,66.33489461358313,4400.0,328328.0
4500.0,1.179404207,9.953464779344074E-8,4500.0,87.0,73.07973919303642,-4.278074866310133,66.39862148190694,4500.0,328352.0
4600.0,1.200120654,1.0129440425478125E-7,4600.0,87.19565217391305,73.32032468576001,-4.804270462633489,66.28506010303377,4600.0,328352.0
4700.0,1.221342466,1.030970888941093E-7,4700.0,87.25531914893617,73.42541350936327,-6.017699115044248,66.51760760201229,4700.0,328352.0
4800.0,1.242450721,1.048902148172735E-7,4800.0,87.22916666666667,73.3089499923802,-6.239168110918502,66.22589531680441,4800.0,328368.0
4900.0,1.263372118,1.0666751063242964E-7,4900.0,87.24489795918367,73.21360785456612,-7.204116638078896,65.86564718732933,4900.0,328376.0
5000.0,1.284176903,1.0843490012920768E-7,5000.0,87.3,73.15187666268102,-7.445008460236914,65.47036432843937,5000.0,328376.0
5100.0,1.305173768,1.1021860703443483E-7,5100.0,87.45098039215686,73.32114475829154,-7.925801011804334,65.4427645788337,5100.0,328376.0
5200.0,1.325985795,1.1198661174712284E-7,5200.0,87.65384615384615,73.5742908816422,-7.5376884422111265,65.40948275862067,5200.0,328376.0
5300.0,1.346581502,1.137362398365512E-7,5300.0,87.84905660377359,73.81151286774524,-6.799336650082889,65.41353383458647,5300.0,328376.0
5400.0,1.367944722,1.1555106900423347E-7,5400.0,87.79629629629629,73.59775641025641,-8.210180623973766,65.02123142250531,5400.0,328376.0
5500.0,1.390521556,1.174689960235274E-7,5500.0,87.89090909090909,73.66974339393053,-8.292682926829311,64.91043203371969,5500.0,328376.0
5600.0,1.4117906,1.1927582483584678E-7,5600.0,88.10714285714286,73.9407490217999,-7.941653160453738,64.94736842105264,5600.0,328376.0
5700.0,1.43295286,1.2107358222925824E-7,5700.0,88.21052631578948,74.07473736661221,-7.17703349282299,65.05460218408736,5700.0,328376.0
5800.0,1.454519386,1.2290568246650608E-7,5800.0,88.25862068965517,74.04359267484925,-6.572769953051563,64.87880350696237,5800.0,328376.0
5900.0,1.478317462,1.249273553444486E-7,5900.0,88.30508474576271,74.08383392722159,-6.6460587326121034,64.92119979664463,5900.0,328376.0
6000.0,1.498637275,1.266535459334258E-7,6000.0,88.33333333333333,74.05281980980716,-6.544901065448997,64.77101157523904,6000.0,328376.0
6100.0,1.519153551,1.2839646873215208E-7,6100.0,88.22950819672131,73.83802993997882,-7.004470938897224,64.57819437592501,6100.0,328384.0
6200.0,1.539240698,1.3010293565956456E-7,6200.0,88.04838709677419,73.40426763612787,-7.547169811320787,64.11622276029055,6200.0,328384.0
6300.0,1.558958856,1.3177805579964687E-7,6300.0,88.07936507936508,73.4417689186349,-7.439198855507905,64.1869337148307,6300.0,328384.0
6400.0,1.578882612,1.334706421427366E-7,6400.0,88.234375,73.71006840226475,-6.506364922206519,64.46436998584237,6400.0,328384.0
6500.0,1.59897082,1.3517719920546846E-7,6500.0,88.35384615384615,73.97761456090099,-6.022408963585503,64.87238979118328,6500.0,328384.0
6600.0,1.618685344,1.3685201062571046E-7,6600.0,88.2121212121212,73.64677189892282,-7.756232686980661,64.47488584474884,6600.0,328384.0
6700.0,1.638657986,1.3854874998974505E-7,6700.0,88.26865671641791,73.74515742186641,-7.523939808481482,64.64237516869098,6700.0,328384.0
6800.0,1.65854267,1.4023805819581153E-7,6800.0,88.38235294117646,73.92239845584871,-6.901217861975701,64.77931341952741,6800.0,328392.0
6900.0,1.678337624,1.4191974336772115E-7,6900.0,88.55072463768116,74.12274392909887,-6.61268556005404,64.81069042316257,6900.0,328392.0
7000.0,1.698561423,1.4363786117178279E-7,7000.0,88.5142857142857,74.01656531680538,-7.343124165554109,64.72136902150065,7000.0,328392.0
7100.0,1.718347526,1.4531879440481666E-7,7100.0,88.61971830985915,74.13028365777802,-7.4468085106383075,64.74694589877834,7100.0,328392.0
7200.0,1.737950073,1.4698413359285222E-7,7200.0,88.77777777777777,74.3783639517815,-7.304116865869827,64.94577006507592,7200.0,328392.0
7300.0,1.757622371,1.4865547992200068E-7,7300.0,88.72602739726028,74.24347081695515,-8.718626155878418,64.78391099700471,7300.0,328408.0
7400.0,1.777436471,1.5033887366178544E-7,7400.0,88.87837837837837,74.40881255915403,-8.718626155878487,64.7839109970047,7400.0,328408.0
7500.0,1.797477558,1.520415520773724E-7,7500.0,88.97333333333334,74.46766365105864,-8.959156785243746,64.64300983326208,7500.0,328408.0
7600.0,1.81731014,1.537265160365009E-7,7600.0,89.11842105263158,74.62147837277693,-8.959156785243701,64.64300983326208,7600.0,328408.0
7700.0,1.837530923,1.554445031626874E-7,7700.0,89.22077922077922,74.68709390331666,-9.354413702239812,64.51474989311673,7700.0,328416.0
7800.0,1.857505237,1.5714154992424982E-7,7800.0,89.35897435897436,74.83028716566253,-9.354413702239732,64.51474989311673,7800.0,328416.0
7900.0,1.877276886,1.5882137797272243E-7,7900.0,89.49367088607595,74.96830476594772,-9.354413702239768,64.5147498931167,7900.0,328416.0
8000.0,1.897645552,1.605519294536217E-7,8000.0,89.55,74.94016251874147,-10.144927536231874,64.25823001282599,8000.0,328416.0
8100.0,1.91740974,1.6223112360468545E-7,8100.0,89.67901234567901,75.0696944811602,-10.144927536231874,64.25823001282599,8100.0,328416.0
8200.0,1.937057488,1.6390046550712855E-7,8200.0,89.8048780487805,75.1947831175445,-10.144927536231895,64.258230012826,8200.0,328424.0
8300.0,1.957988699,1.6567885494856367E-7,8300.0,89.9277108433735,75.31565320136285,-10.144927536231792,64.25823001282602,8300.0,328424.0
8400.0,1.978371813,1.6741067613756075E-7,8400.0,90.02380952380953,75.38015231484698,-10.4084321475626,64.17272338606244,8400.0,328424.0
8500.0,1.998067592,1.690840989230097E-7,8500.0,90.11764705882352,75.44147728113076,-10.671936758893294,64.08721675929883,8500.0,328424.0
8600.0,2.018419885,1.7081330145124345E-7,8600.0,90.23255813953487,75.5514875721754,-10.671936758893342,64.08721675929884,8600.0,328424.0
8700.0,2.038486881,1.7251826414106205E-7,8700.0,90.3448275862069,75.658021178321,-10.671936758893267,64.08721675929885,8700.0,328424.0
8800.0,2.05846846,1.7421596950157855E-7,8800.0,90.45454545454545,75.79980625440128,-10.0917431192661,64.17910447761194,8800.0,328424.0
8900.0,2.078711532,1.7593589222879252E-7,8900.0,90.56179775280899,75.93856493816348,-9.80392156862741,64.27052318162485,8900.0,328424.0
9000.0,2.099344115,1.7768890918307835E-7,9000.0,90.64444444444445,75.98544447938075,-10.065359477124167,64.18545299872397,9000.0,328424.0
9100.0,2.119377843,1.7939108676830927E-7,9100.0,90.72527472527473,76.02995450485116,-10.326797385620822,64.10038281582308,9100.0,328432.0
9200.0,2.139657134,1.8111412875952405E-7,9200.0,90.73913043478261,75.92247567965467,-11.372549019607751,63.76010208421948,9200.0,328432.0
9300.0,2.160290071,1.8286721849294172E-7,9300.0,90.65591397849462,75.74206464124299,-11.69665809768636,63.5180520570949,9300.0,328432.0
9324.0,2.171463885,1.838166082287083E-7,9324.0,90.66924066924066,75.76527678034789,-11.253196930946283,63.55257645580225,9324.0,328432.0
